"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v70302852","87.204.1","57","","","","0"
"2012","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v70302852","87.204.1","51","","","","0"
"2013","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v70302852","87.204.1","55","","","","0"
"2014","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v70302852","87.204.1","61","","","","0"
"2015","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v70302852","87.204.1","62","","","","0"
"2016","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v70302852","87.204.1","68","","","","0"
"2017","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v70302852","87.204.1","50","","","","0"
"2018","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v70302852","87.204.1","66","","","","0"
"2019","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v70302852","87.204.1","37","","","","0"
"2011","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000888802","87.204.15","","..","","","0"
"2012","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000888802","87.204.15","","..","","","0"
"2013","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000888802","87.204.15","","..","","","0"
"2014","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000888802","87.204.15","","..","","","0"
"2015","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000888802","87.204.15","","..","","","0"
"2016","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000888802","87.204.15","","..","","","0"
"2017","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000888802","87.204.15","2","","","","0"
"2018","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000888802","87.204.15","0","","","","0"
"2019","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000888802","87.204.15","0","","","","0"
"2009","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70302855","87.204.4","22","","","","0"
"2010","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70302855","87.204.4","40","","","","0"
"2011","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70302855","87.204.4","57","","","","0"
"2012","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70302855","87.204.4","51","","","","0"
"2013","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70302855","87.204.4","54","","","","0"
"2014","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70302855","87.204.4","60","","","","0"
"2015","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70302855","87.204.4","61","","","","0"
"2016","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70302855","87.204.4","68","","","","0"
"2017","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70302855","87.204.4","50","","","","0"
"2018","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70302855","87.204.4","65","","","","0"
"2019","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70302855","87.204.4","37","","","","0"
"2009","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70302860","87.204.9","10","","","","0"
"2010","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70302860","87.204.9","12","","","","0"
"2011","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70302860","87.204.9","11","","","","0"
"2012","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70302860","87.204.9","14","","","","0"
"2013","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70302860","87.204.9","19","","","","0"
"2014","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70302860","87.204.9","12","","","","0"
"2015","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70302860","87.204.9","4","","","","0"
"2016","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70302860","87.204.9","3","","","","0"
"2017","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70302860","87.204.9","6","","","","0"
"2018","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70302860","87.204.9","7","","","","0"
"2019","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70302860","87.204.9","8","","","","0"
"2009","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70302862","87.204.11","10","","","","0"
"2010","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70302862","87.204.11","28","","","","0"
"2011","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70302862","87.204.11","39","","","","0"
"2012","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70302862","87.204.11","30","","","","0"
"2013","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70302862","87.204.11","28","","","","0"
"2014","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70302862","87.204.11","34","","","","0"
"2015","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70302862","87.204.11","48","","","","0"
"2016","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70302862","87.204.11","58","","","","0"
"2017","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70302862","87.204.11","39","","","","0"
"2018","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70302862","87.204.11","50","","","","0"
"2019","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70302862","87.204.11","27","","","","0"
"2009","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v70302864","87.204.13","1","","","","0"
"2010","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v70302864","87.204.13","0","","","","0"
"2011","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v70302864","87.204.13","5","","","","0"
"2012","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v70302864","87.204.13","5","","","","0"
"2013","Thompson, Manitoba, Royal Canadian Mounted Police, municipal [46774]","46774","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v70302864","87.204.13","4","","","","0"
